author_id	name
3327	Annelie Ortmanns
3328	D. E. Rogers
3329	Douglas Robinson
3330	Millenia Black
3331	Laurie Fox
3332	Wendy Northcutt
3333	Martin Mull
3334	Allen Rucker
3335	Rubin Carter
3336	Peter Carey
3337	Cinammon Burke
3338	Phoebe Conn
3339	Rosalind Laker
3340	Mary McMullen
3341	Anne L. Squire-Buresh
3342	Merrill Miller
3343	Nancy Thayer
3344	Hunter S. Thompson
3345	Karen Scalf Linamen
3346	Camille Cauti
3347	Luther Blissett
3348	Helga Schneider
3349	Shaun Whiteside
3350	Richard Craze
3351	Javier Cercas
3352	Elisabeth Beyer
3353	Aleksandar Grujicic
3354	Charlotte A. Alexander
3355	Delta Burke
3356	Alexis Lipsitz
3357	Michael Johnston
3358	Christopher Pike
3359	Robert Simpson
3360	Michael A. Martin
3361	Andy Mangels
3362	Heather Jarman
3363	David R. George III
3364	Gabrielle De Cuir
3365	Ray Garton
3366	Judith Reeves-Stevens
3367	Garfield Ree
3368	Judith Reeves-Steven
3369	Garfield Reev
3370	Francis Scott Fitzgerald
3371	Jacques Tournier
3372	Kate McMullan
3373	Jan Burke
3374	Ed Laing
3375	Michael A. Kahn
3376	Christine Green
3377	Lewis Nordan
3378	William Diehl
3379	Julia Fenton
3380	Vicki A. Brady
3381	Linda Dobson
3382	Bob Barnes
3383	Marvin Allen
3384	Douglas Hobbie
3385	Gower
3386	Antony Sher
3387	Monika Elwenspoek
3388	Juan Ramon Jimenez
3389	Jack Welch
3390	John A. Byrne
3391	Conari Press
3392	Dawna Markova
3393	Andre Dubus III
3394	Ria Fehlau
3395	New Line Productions
3396	Tom Shales
3397	James Andrew Miller
3398	Charlotte Hughes
3399	Robert Goldsborough
3400	Jennifer Blake
3401	ANNA PAVORD
3402	Robin Mckinley
3403	S.D. Perry
3404	Adam McCauley
3405	John Straley
3406	Jeff Rovin
3407	Julia Bell
3408	Paul Magrs
3409	Andrew Motion
3410	E. A. Ellis
3411	NICK HORNBY
3412	Robert Munsch
3413	Sheila McGraw
3414	Robin Quivers
3415	Norman Maclean
3416	S. E. Hinton
3417	John Gunther
3418	Richard Preston
3419	Lenny Flank
3420	Joy Adamson
3421	George Page
3422	Naguib Mahfouz
3423	Tagreid Abu-Hassabo
3424	Wei Hui
3425	Catherine Landis
3426	Amanda Eyre Ward
3427	Rachel Carson
3428	Linda Lear
3429	Tony Hawks
3430	Lindsay Clarke
3431	Karin McQuillan
3432	Amy Thomson
3433	Laura Joh Rowland
3434	Marjorie B. Kellogg
3435	Marjorie Bradley Kellogg
3436	Jody Lee
3437	Kage Baker
3438	David Clement-Davies
3439	Rachel Pollack
3440	Emily Jenkins
3441	Mirika Mayo Cornelius
3442	Victor H. Krulak
3443	Charles Tomlinson
3444	Mary Ann Lamanna
3445	Agnes Riedmann
3446	Michael Drosnin
3447	John Searles
3448	Carol Grace
3449	Tom Stone
3450	Sheri Reynolds
3451	Bonnie Bluh
3452	Gloria Murphy
3453	Pat Shipman
3454	Donald Serrell Thomas
3455	Benedict Freedman
3456	Nancy Freedman
3457	Elizabeth Berg
3458	Roxana Robinson
3459	Willard Scott
3460	Bill Crider
3461	Laurie Graham
3462	Anne D. LeClaire
3463	Parnell Hall
3464	Catherine Anderson
3465	Nikki Rivers
3466	Kathleen O'Reilly
3467	Judy Christenberry
3468	Muriel Jensen
3469	Tina Leonard
3470	Emma Craig
3471	Nancy Pearl
3472	Tim Winton
3473	Jim Fergus
3474	Randall Robinson
3475	Jim Marrs
3476	Edwin A. Abbott
3477	William Sydney Porter
3478	Shane Weller
3479	Michael Henry Heim
3480	Wayne Weible
3481	T.C. Boyle
3482	Camilo Jose Cela
3483	Anthony Kerrigan
3484	Jeremy Harwood
3485	Simon Fielding
3486	Gillian Emerson-Robe
3487	Jim Underwood
3488	Pearl Cleage
3489	Marlo Morgan
3490	Gary Meier
3491	Gloria Meier
3492	Ernest Hillen
3493	Deirdre Madden
3494	Roger Hargreaves
3495	Stella Braam
3496	Hartmut Bieg
3497	Barbara Pierce
3498	Dinah Mccall
3499	Bertrice Small
3500	Kathy Love
3501	Lisa Plumley
3502	Cait London
3503	Lauren Baratz-Logsted
3504	Annie Gottlieb
3505	Slobodan D. Pesic
3506	Vicki Lewis Thompson
3507	Tony Johnston
3508	Rene Barjavel
3509	Ken Munro
3510	Liz Smith Parkhurst
3511	Rod Lorenz
3512	Thomas King
3513	Hansjörg Schneider
3514	Botho Strauß
3515	Erika Burkart
3516	Freya Von Moltke
3517	Reinhard Delau
3518	Hans-Ludwig Böhme
3519	Christina Viragh
3520	Jacques Wirz
3521	Michael Bayer
3522	Norber
3523	Linda Brower Meeks
3524	Philip Heit
3525	Randy M. Page
3526	Paul Lukas
3527	Fritjof Capra
3528	Suanne Kelman
3529	John Seabrook
3530	Lionel Tiger
3531	Hal Niedzviecki
3532	Ernest Becker
3533	Stig Bjorkman
3534	Tim Burton
3535	Steve Moss
3536	Tim Lott
3537	James M. Cain
3538	Dashiell Hammett
3539	Benjamin Anastas
3540	Jose Saramago
3541	Giovanni Pontiero
3542	Jacob Grimm
3543	Wilhelm Grimm
3544	Jack Zipes
3545	Arthur Nersesian
3546	Walter Kirn
3547	Roxanne Henke
3548	Wendy Corsi Staub
3549	Joshua Piven
3550	Hugh Ross Williamson
3551	Cindy Ribarich
3552	Suzanne Delzio
3553	Bill Lessard
3554	Steve Baldwin
3555	Harold Schechter
3556	Lesley Adkins
3557	Roy Adkins
3558	Ian Gibson
3559	Jan Bondeson
3560	Richard M. Stallman
3561	Lawrence Lessig
3562	Joshua Gay
3563	Lau
3564	Vaughn Bullard
3565	Kevin T. Smith
3566	Michael C. Daconta
3567	Mary Gentle
3568	Philip Hazel
3569	Richard Bird
3570	Tim O'Brien
3571	Stephen Williams
3572	Noel Perrin
3573	Marjory Wunsch
3574	Natalie Angier
3575	Tim Folger
3576	Anthony Everitt
3577	Chris Kreski
3578	Michael J. Nelson
3579	Stephen Kendrick
3580	Dave Mckean
3581	Randall Kennedy
3582	Rochelle Morton
3583	Jeff Kelly
3584	Thomas Lynch
3585	Larry L. King
3586	Ben Macintyre
3587	David M. Friedman
3588	Cheryl Rilly
3589	David Hagberg
3590	Eugenia Price
3591	Edward McNall Burns
3592	Standish Meacham
3593	Robert E. Ler
3594	Steven Alter
3595	Xavier Patier
3596	Jacques Serguine
3597	Helge Schneider
3598	Don Roberts
3599	Michael Mojher
3600	Anita Desai
3601	Gladys Taylor
3602	Jeff Burgess
3603	W. P. Kinsella
3604	Tor Seidler
3605	Vivian Vande Velde
3606	Gail Bowen
3607	Franz Kafka
3608	Sir Richard Francis Burton
3609	George R.R. Martin
3610	Kathe Koja
3611	Doug Lansky
3612	Caroline Rivolier
3613	S. White
3614	Judith Krantz
3615	Richard P. Henrick
3616	Johanna Kingsley
3617	Laurie Notaro
3618	Taylor Caldwell
3619	Julia Cameron
3620	Mark Griffin
3621	Theron Walker
3622	Elizabeth Powers
3623	Amy Mandelker
3624	Louise Perrotta
3625	Gina Fontana
3626	Ferdinand G. Mahfood
3627	Sue Ellen Cooper
3628	Andrea Reekstin
3629	Richard Rohr
3630	Joseph Martos
3631	Jamaica Kincaid
3632	Paul Fleischman
3633	Kathryn Jacobi
3634	Margot Livesey
3635	Cathi Hanauer
3636	Margaret Moorman
3637	Monica Ali
3638	Karen Joy Fowler
3639	Micah Sparks
3640	Lolly Winston
3641	Susan Minot
3642	Charlotte Vale Allen
3643	Cathy Kelly
3644	Eduardo Galeano
3645	Janice Law
3646	Judith Hawkes
3647	James Jennings
3648	Jean Baudrillard
3649	Julia Witwer
3650	Alvin Schwartz
3651	Stephen Gammell
3652	Melvin Burgess
3653	Neale Donald Walsch
3654	Janet Peery
3655	Robert Alexander
3656	Antwone Q. Fisher
3657	Mim E. Rivas
3658	Fred Chappell
3659	Frances Park
3660	Caroline Gordon
3661	Timothy Zahn
3662	O'Cork
3663	Larry Kirk
3664	Gerald Scarfe
3665	Steve Bell
3666	Mark Bryant
3667	Toni Goffe
3668	Henrietta Stickland
3669	Milan Rai
3670	Mandy Wagstaff
3671	Jean Liedloff
3672	Will Self
3673	John Lanchester
3674	Morihei Ueshiba
3675	John Stevens
3676	Steven Pressfield
3677	B.B. Hiller
3678	Lorrie Moore
3679	Ken  Follett
3680	Bruce H. Wilkinson
3681	Marele Day
3682	Robin Klein
3683	David Finn
3684	Cafi Cohen
3685	Dorothy Moore
3686	Raymond Moore
3687	Lucy Jo Palladino
3688	Daniel Silva
3689	Robert Adams
3690	Ken Kelly
3691	Harry Turtledove
3692	Robert Harris
3693	Walter Tevis
3694	Walter Wangerin Jr.
3695	Nevil Shute
3696	Conrad Black
3697	Brian Aldiss
3698	Jennifer Niven
3699	Stephen Hawking
3700	Brian MacArthur
3701	Richard A. Knaak
3702	Joseph Stanislaw
3703	Herman Wouk
3704	Daniel Hood
3705	Gunter Böhmer
3706	Britta Herz
3707	Thomas Finn
3708	Karl-Heinz Witzko
3709	Peter F. Hamilton
3710	Irene M. Pascoe
3711	Amy Goldman Koss
3712	Stephanie Barron
3713	William W. Hewitt
3714	Mircea Eliade
3715	John Wyndham
3716	William Boyd
3717	John M. Cohen
3718	Mark J. Cohen
3719	D. G. A. Whitten
3720	W.G.
3721	W.G. Moore Moore
3722	Friedrich Nietzsche
3723	R. J. Hollingdale
3724	A.R.R.R. Roberts
3725	H Leighton Steward
3726	Michael J.H. Taylor
3727	David Mondey
3728	Monique Roffey
3729	Peter Bleksley
3730	S.Anderson Black
3731	Parragon
3732	Better Homes &amp; Gardens
3733	Joan Lewis
3734	Lynette Chil
3735	Brian Cole
3736	D. Griffith
3737	Tom Holland
3738	Bea Reiter
3739	Albert Bichler
3740	Horst Herzig
3741	Tina Herzig
3742	Jill Remains
3743	Natalie Zemon Davis
3744	Nora Ephron
3745	Illiad
3746	Bob Herbstman
3747	"Illiad"" Frazer J.D."
3748	Nancy Friday
3749	Amanda Quick
3750	Gloria Steinem
3751	Lisa Carey
3752	Joanne Rock
3753	Andy Rathbone
3754	William J. Bennett
3755	Richard Parrish
3756	Trevanian
3757	Alan Bullock
3758	Mewa Ramgobin
3759	Lou Dubose
3760	Legs McNeil
3761	Gillian McCain
3762	Stephen Baker
3763	Jackie Geyer
3764	Lynne Withey
3765	Flavius Josephus
3766	Betty Radice
3767	Julian Barnes
3768	Kurt Wagenseil
3769	Thucydides
3770	Steven Lattimore
3771	Joe Klein
3772	Joan Didion
3773	Todd Gitlin
3774	Steven Fraser
3775	Neil Postman
3776	Pat Robertson
3777	Firoozeh Dumas
3778	Rosamunde Pilcher
3779	Cathleen Schine
3780	Francine Prose
3781	William Dietrich
3782	Ruby Jean Jensen
3783	John Derbyshire
3784	Thich Nhat Hanh
3785	Peter Levitt
3786	Jerry Spinelli
3787	Jeffrey Hudson
3788	Barbara Seranella
3789	Alice Blanchard
3790	Tracey West
3791	Margaret George
3792	Louis Begley
3793	Elizabeth Von Arnim
3794	Marilyn Wallace
3795	Cameron Tuttle
3796	Susannah Bettag
3797	T. Jefferson Parker
3798	Robert Morgan
3799	Paul Kemprecos
3800	Janet Groene
3801	Gordon Groene
3802	Eric Garcia
3803	Stuart Pawson
3804	Robert J. Ringer
3805	Gary Braver
3806	Stephen C. George
3807	Kenneth Winston Caine
3808	Men's Heal
3809	Steve Ettlinger
3810	James S Thayer
3811	Kristiana Gregory
3812	Abraham Verghese
3813	Robin Jarvis
3814	Colin Dann
3815	Ursula Moray Williams
3816	Sarah Mlynowski
3817	Michael Bergin
3818	Karen Templeton
3819	Linda Lenhoff
3820	Claire Cook
3821	Lauren Weisberger
3822	John Gray
3823	Silvana Klein
3824	Dirk Van Gunsteren
3825	Susan Sontag
3826	Reinhard Kaiser
3827	Peter K. Wehrli
3828	Fritz Krenn
3829	Tom Shachtman
3830	Waris Dirie
3831	Cathleen Miller
3832	Antoine Bello
3833	Claudia Kalscheuer
3834	Werner Burckhardt
3835	Verena Koch
3836	Heike Geißler
3837	Klaas Huizing
3838	Ingrid Noll
3839	Jürgen Abel
3840	Daniela Huzly
3841	Gregor Gysi
3842	Celia Fremlin
3843	Marcus Geiss And Henning Stegelmann
3844	Risa Mickenberg
3845	Joanne Dugan
3846	Brian
3847	Paul Zindel
3848	Alice Miller
3849	Philip Zaleski
3850	Paul Kaufman
3851	Dennis Covington
3852	Guido Eckert
3853	Siri Hustvedt
3854	Georges Montforez
3855	Antoine De Saint-Exupéry
3856	Higgins Clark
3857	Christopher Wallace
3858	Kunstmuseum Basel
3859	Rolf Fjelde
3860	Jerri Corgiat
3861	John Dalton
3862	Richard Matheson
3863	Marjorie Hudson
3864	M. Nelson Chunder
3865	Karanjit Siyan
3866	Chris Hare
3867	Wendell Odom
3868	Frommer
3869	Mike Lupica
3870	Ilya Ilf
3871	Eugene Petrov
3872	Evgenii Petrov
3873	Edward Bunker
3874	Yaakov Shabtai
3875	Ricarda Junge
3876	Bo Hampton
3877	Mark Kneece
3878	Andrew H. Vachss
3879	Catherine Millet
3880	Adriana Hunter
3881	Albert Schwarzenbach
3882	Anne Fadiman
3883	Christopher Frayling
3884	Edgar Allan Poe
3885	Groff Conklin
3886	Irv Docktor
3887	Calvin Tomkins
3888	Betty Edwards
3889	Bernard P. Chamberlain
3890	Lola Lemire Tostevin
3891	Nigel Tranter
3892	Gordon R. Dickson
3893	Joy Wilt Berry
3894	Laurence Shames
3895	Michele Dunaway
3896	Merline Lovelace
3897	Heather Macallister
3898	Debra Dixon
3899	Debra Carroll
3900	Mary Kirk
3901	Joey Light
3902	Kylie Brant
3903	Laura Gordon
3904	Emma Goldrick
3905	Goldrick
3906	Tracy Hughes
3907	Laurel Collins
3908	Diana Hall
3909	Kara Lennox
3910	Rita Herron
3911	Steve Martini
3912	Nina Beaumont
3913	Lisa Bingham
3914	Eve Gladstone
3915	Barbara Boswell
3916	Coughlin
3917	Kathleen Eagle
3918	Andrea Edwards
3919	Mindy Neff
3920	Rita Clay Estrada
3921	Brashear
3922	Dawson
3923	Joyce Carol Oates
3924	Darin Strauss
3925	Richard Bernstein
3926	Thomas Hine
3927	Jessica Hagedorn
3928	Philip K. Dike
3929	Gwen Lee
3930	Doris Elaine Sauter
3931	Tim Po
3932	Bernard E. Rollin
3933	Helen Stauffer Winter
3934	Maeve Brennan
3935	Mary D. Robertson
3936	Cherrie Moraga
3937	Andrea Carlisle
3938	Mary Narkiewicz
3939	Madonna Kolbenschlag
3940	Mimi Luebbermann
3941	Arlene S. Skolnick
3942	Jerome H. Skolnick
3943	Bella Abzug
3944	Susan Brownmiller
3945	Anne Wilson Schaef
3946	Charles M. Tatum
3947	Nicole Blackman
3948	Robin Bernstien
3949	Seth Clark Silberman
3950	Ruth Baetz
3951	Amanda Davis
3952	Jyl Lynn Felman
3953	Cynthia Kadohata
3954	Michael E. Gerber
3955	John Eldredge
3956	Padriac Colum
3957	Eileen Campbell
3958	Thomas R. P. Mielke
3959	Luciano De Crescenzo
3960	Linde Birk
3961	Morton Rhue
3962	A. A. Attanasio
3963	Patricia Hedges
3964	Patricia H. Hedges
3965	John Andrew Storey
3966	William Barrett
3967	Amber K
3968	Mary Daheim
3969	Holly-Jane Rahlens
3970	Michael Dibdin
3971	Anthony Burgess
3972	Fyodor Dostoevsky
3973	Constance Garnett
3974	Joseph Frank
3975	James Ryan
3976	Chico Buarque
3977	Alison Entrekin
3978	Gregory Rabassa
3979	Elizabeth Fishel
3980	Janette Turner Hospital
3981	Miguel Hernandez
3982	Jody Shields
3983	Alex Capus
3984	Stephen M. Wylen
3985	Bernhard W. Anderson
3986	Katheryn Pfisterer Darr
3987	Shmuley Boteach
3988	Herman Melville
3989	Tom Quirk
3990	James Preston Girard
3991	Michael Horowitz
3992	Vicki Marshall
3993	Sydne Heather Schinkel
3994	Thomas Charles Schinkel
3995	Melanie Rawn
3996	Jennifer Roberson
3997	Kate Elliott
3998	Orhan Pamuk
3999	Erdag Goknar
4000	Goldberry Long
4001	Kathleen Norris
4002	Ashley Warlick
4003	Gordon S. Haight
4004	Dinah Birch
4005	Kitty Ray
4006	Geraldine Brooks
4007	P. C. Cast
4008	KARLA /LANSDOWNE/SAVE HOCKER
4009	Judith A. Lansdowne
4010	H
4011	Sarah Gallick
4012	Maggie Haberman
4013	Jeane MacIntosh
4014	P. B. Ryan
4015	Maddy Hunter
4016	Sherrilyn Kenyon
4017	Jill Churchill
4018	Jenna McKnight
4019	Katie MacAlister
4020	Evelyn Vaughn
4021	T.R. Reid
4022	Kinley MacGregor
4023	Julia Quinn
4024	Stephen A. Bly
4025	Warren Dunford
4026	Albert Murray
4027	Elizabeth McCracken
4028	Nadine Gordimer
4029	E. M. Forster
4030	John Hersey
4031	Kate Flint
4032	Charlotte Brontë
4033	Michael Mason
4034	Thomas L. Long
4035	Theresa Nelson
4036	William Taylor
4037	Krandall Kraus
4038	Barrett Tillman
4039	Joyce M. Roche
4040	Marie Rodriguez
4041	Phyllis Schneider
4042	Rita Ciresi
4043	Leonard B. Scott
4044	Patricia Nell Warren
4045	Anthony Bonner
4046	Jess Stearn
4047	Jean-Christophe Rufin
4048	Torey Hayden
4049	Arthur Conan Doyle
4050	Samuel R. Delany
4051	Stephen D. Allen
4052	Bob Davis
4053	Shirley
4054	Alesia Holliday
4055	Beatles
4056	Richard N. Patterson
4057	Richard L. Polese
4058	Peace Pilgrim
4059	Barbara Savage
4060	Loren Eiseley
4061	Gale E. Christianson
4062	James Bannon
4063	James O'Reilly
4064	Tara Austen Weaver
4065	Anne Calcagno
4066	Lesley Downer
4067	David Gates
4068	Thomas Scoville
4069	W. Somerset Maugham
4070	Somerset Maugham
4071	T.Coraghessan Boyle
4072	Nancy Alberts
4073	Karen Jerome
4074	Valerie Carnes
4075	Bruno Maddox
4076	Sandra Magsamen
4077	Robert Claiborne
4078	Hugh Prather
4079	Gerald Jampolsky
4080	Alice Randall
4081	Thomas Tryon
4082	L.P. Hartley
4083	Peter Quennell
4084	Gertrud Muel Nelson
4085	Michael Kunze
4086	John G. Fuller
4087	Charles Barry Townsend
4088	Barbara Hoberman Levine
4089	Jim Dreaver
4090	Barbara Graham
4091	Victoria Roberts
4092	Kevin Leman
4093	Lydia Adamson
4094	Margot Adler
4095	Terence Hanbury White
4096	Katherine Mosby
4097	Philippe Djian
4098	Kara Dalkey
4099	Kirsty Gunn
4100	Edward Gorey
4101	Mick Middles
4102	Melvyn Bragg
4103	Thomas Mann
4104	John E. Woods
4105	Michael Frayn
4106	Steve Jackson
4107	Ian Livingstone
4108	Will Randall
4109	James Hawes
4110	William Makepeace Thackeray
4111	Thomas De Quincey
4112	Alan Russell
4113	Douglas Lindsay
4114	Kathryn Wesley
4115	Richard L. Zettler
4116	Lee Horne
4117	Alexandra Fuller
4118	Bill Cleaver
4119	Vera Cleaver
4120	Christopher Wright
4121	Linda Bolton
4122	Dana Facaros
4123	Thomas Parsons
4124	Lily Tuck
4125	Harold Tarrant
4126	Hugh Tredennic
4127	Frans Haacken
4128	Eliyahu M. Goldratt
4129	Jeff Cox
4130	Bettine Von Arnim
4131	Till Raether
4132	Erich Kästner
4133	Jay Parini
4134	Alix Kates Shulman
4135	Emily Carmichael
4136	Phyllis A. Whitney
4137	Michael Wallner
4138	Corina Tettinger
4139	David Congalton
4140	Mary Alice Monroe
4141	Donald E. Knuth
4142	Graham Salisbury
4143	Martine Bates
4144	Sarah Masters Buckey
4145	Robert M. Pirsig
4146	Jack Henry Abbott
4147	Michio Kaku
4148	Robert O'Keefe
4149	Zolar
4150	Elizabeth Clare Prophet
4151	Patricia R. Spadaro
4152	Lewis Richmond
4153	Eckhart Tolle
4154	Erich Von Daniken
4155	Genevieve L. Paulson
4156	Jane Hope
4157	Borin Van Loon
4158	Rev Ray T. Malbrough
4159	Israel Regardie
4160	Melvin Morse
4161	Father Oscar Lukefahr CM
4162	R. J. Stewart
4163	Brother Lawrence
4164	Phyllis Galde
4165	Jan Fries
4166	Denise Linn
4167	Jack Hamm
4168	Kate Horsley
4169	Gary Quinn
4170	Jonathan Dee
4171	Marian Green
4172	Horik Svensson
4173	Llewellyn
4174	Donald Michael Kraig
4175	Andrew McGahan
4176	Kay Redfield Jamison
4177	Guy Damian-Knight
4178	Edward Shorter
4179	Elliot Perlman
4180	Jim Schutze
4181	Michael Dobbs
4182	Geoffrey Chaucer - Edited By A. C. Cawley
4183	Minfong Ho
4184	Nancy Madore
4185	Ursula K Le Guin
4186	Virgil
4187	David West
4188	Jean Rhys
4189	Whitley Strieber
4190	Karen Harper
4191	Amy R. Kaplan
4192	Michael Keller
4193	Jimmy Thapa
4194	Raymond Buckland
4195	Anna Maxted
4196	Jon Hassler
4197	Shannon Drake
4198	Robert Kornwise
4199	Linda Greenlaw
4200	Sheldon Vanauken
4201	Susan Polis Schutz
4202	Stephen Schutz
4203	Braun Lilian Jackson
4204	Alison Fraser
4205	Robyn Donald
4206	N. Richard Nash
4207	Wayne W Dyer
4208	Ford Madox Ford
4209	Brandon
4210	Jay Brandon
4211	Will Hobbs
4212	Witi Tame Ihimaera
4213	Luis Sepúlveda
4214	François Maspéro
4215	Landoll Inc.
4216	Alexandra Stoddard
4217	Marc Romano
4218	Margot Anand
4219	Scholastic Books
4220	Ellen Miles
4221	Ben M. Baglio
4222	Melinda Blanchard
4223	Robert Blanchard
4224	Anthony Gottlieb
4225	Richard Littlejohn
4226	Kimeron N. Hardin
4227	Marc-Edouard Nabe
4228	John Lantigua
4229	Ralph Waldo Emerson
4230	Robert Slater
4231	John Gardner
4232	Fred Vargas
4233	Irene B. Brand
4234	Stanley Appelbaum
4235	Adam Barrow
4236	Andrews
4237	Andrew Calcutt
4238	Alex Flinn
4239	Ian Small
4240	Michael Bernstein
4241	Scott Robertson
4242	Nick Danziger
4243	Mary Kay Ash
4244	Marguerite Kelly
4245	Elia Parsons
4246	Rebecca Hirsh
4247	Judith Zimmer
4248	Durell Godfrey
4249	Patricia A. McKillip
4250	Heinrich Boll
4251	Christel Rost
4252	Damien Simonis
4253	Daniel Robinson
4254	Tony Wheeler
4255	Cyril Collard
4256	Brigitte Chabrol
4257	Valérie Malfoy
4258	Jean-Noël Schifano
4259	Magnan
4260	Eudora Welty
4261	Vladimir Radunsky
4262	Bagram Ibatoulline
4263	Shelley Moore Thomas
4264	Jennifer Plecas
4265	Chris Hedges
4266	Julien Gracq
4267	Jerome Klapka Jerome
4268	Fédor Dostoïevski
4269	Alain Besançon
4270	Albert Mousset
4271	Montherlant
4272	Pam Frankau
4273	Richard Firstman
4274	Jamie Talan
4275	Harold Robbins
4276	Sam A. Donaldson Jr.
4277	Christine McGuire
4278	Carla Norton
4279	Allan Eckert
4280	Jack Womack
4281	Pierre Pelot
4282	Anne Damour
4283	Stéfan Zweig
4284	Dominique Autrand
4285	Clifford D. Simak
4286	Jerome K. Jerome
4287	Georges Simenon
4288	Rose-Marie Makino-Fayolle
4289	L. Sprague De Camp
4290	Lin Carter
4291	August William Derleth
4292	Sr. Mary Jean Dorcy
4293	J.N. Williamson
4294	Gary Null
4295	Sharan Newman
4296	A E Van Vogt
4297	Brady
4298	Earl B. McElfresh
4299	Adam Braver
4300	Piers Paul Read
4301	Sydney Omarr
4302	Carl Payne Tobey
4303	Leonard Barden
4304	Charles H. Goren
4305	Carole Bellacera
4306	Philipp Vandenberg
4307	Jeffery Hudson
4308	Birgit Schönberger
4309	Zoë Jenny
4310	A. L. Haskett
4311	Mary Jane Maffini
4312	Judith Arnold
4313	Barbara Keiler
4314	Christopher Paul Curtis
4315	Karin Fossum
4316	Joseph Garcia
4317	Burton White
4318	Yitta Halberstam
4319	Judith Leventhal
4320	Bernie S. Siegel
4321	Matt Ridley
4322	Thomas K. Landauer
4323	Syed Hussein Alatas
4324	Jennifer Worick
4325	Kerry Colburn
4326	Anne Higgins
4327	Millie Stamm
4328	Susan Ostrov Weisser
4329	Millie Criswell
4330	Heather McNamara
4331	Lois Keith
4332	E.D. Hirsch Jr.
4333	Mark Fuhrman
4334	N Collins
4335	Alan Titchmarsh
4336	Milligan
4337	Stephen Fry
4338	Jonathan Miller
4339	Dawna Walter
4340	Mark Franks
4341	Betty Bethards
4342	Jaclyn Grace
4343	James V. Hart
4344	Alan Aldrich
4345	D H Lawrence
4346	Fiona Walker
4347	Lance Armstrong
4348	Sally Jenkins
4349	Pam Young
4350	Peggy Jones
4351	Sena Jeter Naslund
4352	Roy Blount Jr.
4353	Edward Abbey
4354	Redmond O'Hanlon
4355	Evan Harris
4356	Shang Chun Shu Cun
4357	Matthew Bunson
4358	Page Bryant
4359	Dennis Wholey
4360	Jerome Charyn
4361	Barry Sears
4362	Bill Lawren
4363	Christian De La Huerta
4364	Matthew Fox
4365	Jim Morrison
4366	Christine Wiltz
4367	Michael Thomas Ford
4368	Tommy Tune
4369	Stuart Smalley
4370	Martin
4371	Ken Sprague
4372	Elan Golomb
4373	Alice A. Bailey
4374	Susan Forward
4375	Jim Davis
4376	Anne Fine
4377	Jean Booker
4378	Alice Mary Connally Fisk
4379	Michael Pollan
4380	Phyllis Richman
4381	Valerie Wolzien
4382	Bobbie Hinman
4383	Millie Snyder
4384	Beverly West
4385	Nancy Peske
4386	Jean Ure
4387	Karin Yapalater
4388	Nancy Star
4389	JoAnna Carl
4390	Laura Van Wormer
4391	Ginna Gray
4392	Helen R Myers
4393	Maira Kalman
4394	Tibor Kalman
4395	Steven Heller
4396	Frank O. Braynard
4397	Todd Strasser
4398	Pamela E. Apkarian-Russell
4399	Michael Wallis
4400	Suzanne Wallis
4401	Alex Kotlowitz
4402	Michael Savage
4403	Candice Bergen
4404	George Mair
4405	G. Garfield Crimmins
4406	Ann Linnea
4407	Barbara Sher
4408	Barbara Smith
4409	Fritz Eichenberg
4410	Phoebe McPhee
4411	Stephen Fuentes
4412	Melanie Munnell
4413	Wilson Rawls
4414	Margaret Peterson Haddix
4415	Willo Davis Roberts
4416	Barry Denenberg
4417	Gary A. Lippincott
4418	Tom Brokaw
4419	J. Lawler
4420	Fred Mustard Stewart
4421	Phil McGraw
4422	C. M. Woodhouse
4423	Rudolfo Anaya
4424	Anne Barone
4425	V. C. Andrews
4426	John Forbes
4427	Kay Allenbaugh
4428	Sonja Massie
4429	Susan Campbell Bartoletti
4430	Jeffrey D. Greene
4431	Stuart Friedman
4432	Joe Kraynak
4433	Cassandra King
4434	Jodi Picoult
4435	Stephen L. Carter
4436	Anchee Min
4437	Jillian Medoff
4438	Lisa Gornick
4439	Betsy Carter
4440	Kyle Mills
4441	Martin J. Smith
4442	Thomas French
4443	Nancy Taylor Rosenberg
4444	Shelby Yastrow
4445	Stanley Pottinger
4446	Amanda Ashley
4447	David Wiltse
4448	Sonia Icilyn
4449	McCoy Judi
4450	Charlaine Harris
4451	Suzanne Forster
4452	Alton Gansky
4453	Philip Kerr
4454	Stef Ann Holm
4455	Julian Symons
4456	Better Homes And Gardens Books
4457	Linda Hallam
4458	Swami Prabhavananda
4459	Frederick Manchester
4460	G &amp; R Publishing
4461	Claire Folkard
4462	Abby Kanter
4463	Raymond Pierson
4464	Phil Gross
4465	Mike Gross
4466	Nilo Cruz
4467	Reed Arvin
4468	David Rosenfelt
4469	Giles Blunt
4470	Stephen Frey
4471	Austin Clarke
4472	Sue Henry
4473	James W. Hall
4474	Virginia Lanier
4475	James Grippando
4476	Stephen J. Cannell
4477	Stephen Cannell
4478	Robin  Cook
4479	Shane And Sheridan
4480	Jim. Screenplay Based On The B
4481	Hugh Cook
4482	Alien Stevens
4483	Jim DeFelice
4484	John J. Nance
4485	Matthew Reilly
4486	William Kent Krueger
4487	Michael Macdonald Mooney
4488	Allen Drury
4489	Michael Darkow
4490	Maria Elena Morgan
4491	Murray Bail
4492	Jim Karas
4493	Gay Hendricks
