author_id	isbn
326	0553096834
3794	0425130746
2654	0553102133
1738	0345391330
49	0345334019
5106	055356966X
553	0553574663
4443	0451180054
1497	0812590554
5107	055357924X
5108	0061093920
5109	0671898779
1143	0812571991
1330	0451199650
5110	0451197429
1875	0553102346
562	0399146504
5111	0312143648
564	0553099590
643	038530000X
5112	3499233312
5113	0140620508
5114	0140620508
5115	1895565545
89	0416469604
5116	1841120685
5117	1841120685
5118	1841120685
5119	1841120685
4793	0044402449
5120	0749425628
5121	0749425628
5122	0273622218
5123	0751530328
56	0140431020
281	0140431020
281	0140431020
5124	0749418222
5125	0241141095
1136	0450547434
5126	0340766638
411	0860680649
5127	0140040021
697	2253098183
5128	0312997159
2034	0786890061
413	0553279378
5129	0440209986
4472	0380788640
4472	0380788632
4472	0380717581
5130	0684826143
5131	1551666987
2044	0425176037
5132	0156013126
5133	0156013126
5134	0446610941
144	0425083837
2010	0425135721
5135	0515130540
2180	0515090654
564	0553292722
345	0380721643
345	0425183750
2962	0445408502
5136	0553270486
912	0380798573
463	0452282268
5137	0786867787
5138	0307001253
5139	0590484133
5140	0590484133
5141	067982412X
5142	067982412X
5143	0373227272
5144	0373872410
3358	0671550578
3358	0671550764
5145	0373226918
5146	0761118691
5147	0671680080
5148	0671680080
2541	0671680080
39	0345354621
175	0671442686
175	0671525808
1100	0671684027
5149	0671701304
5150	0380773066
265	0812516214
5151	0446602299
5152	0446602299
5153	0312954115
5154	0671742493
334	0451511328
396	0671441515
5155	0867211725
5156	0867211725
5157	0140111891
5158	0140111891
5159	0061054143
2976	0449220893
5160	0064420485
5161	0064420485
5162	0590939351
5163	078688214X
5164	078688214X
5165	078688214X
5166	0446391301
76	0743233026
5167	3442722403
5168	3442722403
5169	3442720117
5170	3442720117
501	0140621873
150	0060119071
5171	0875963234
3806	0875963234
4848	0875963234
5172	0449911462
2887	0931580587
5173	0312123337
5174	0965603695
3804	0068596022
5175	0068596022
5176	0066620732
5177	0066620732
5178	0525446052
5179	0525446052
5180	0440417449
5181	0440417449
5182	970651452X
5183	0613282728
5184	0802130119
5185	0802130119
643	0440224705
1431	0312983867
1489	045120994X
1489	045120994X
1483	0345459202
2976	0312955731
1000	0553205803
341	0553541633
664	0684800713
719	1566840287
2108	0062500260
5186	0380793229
5187	0345304659
5188	0786888083
5187	0345344464
820	0374115540
5189	0374115540
2804	0671718436
664	0684163268
1254	1400031346
5190	0754101495
632	0446524131
5191	0446524131
9	0446612626
5192	1565076613
5193	1565076613
5194	1565076613
5195	1565076613
134	0316781142
728	0609801279
5196	3257230915
5197	2035877393
5198	2290301531
2454	2070374874
5199	2070374874
1336	0060008024
5200	3442725577
5201	3442725577
3911	051511264X
5202	0425052028
5203	0425052028
175	0330491199
5204	0373709323
5205	0373710062
2753	0782141676
5206	0399526609
573	0345389417
144	0425147584
1882	0451177037
5207	0373710291
5208	0451406079
1496	0373471564
1827	0373710267
5209	037370870X
1821	0373709307
1827	0373708726
5210	0373710283
918	0373710054
1821	0373710356
5211	037371002X
5212	0373710259
5213	0373710275
3915	0373484380
5214	0373484380
5215	0373484380
5216	0795151314
5217	0940863332
5218	1565924975
141	0684853523
5219	0060193395
5220	0060193395
483	0446363669
5221	0373471645
1827	0373710208
5222	0373710186
3114	0373484518
5223	0373484518
5224	0373484518
5225	0373710216
1821	0373710070
432	0345339495
1213	0671525433
2312	0060675357
2503	0345302575
4729	0812571231
605	0812571231
5226	0345386868
5227	0151002444
5228	0151002444
5229	0312152000
3332	0452283442
597	0440918022
5230	1853260274
5231	081254949X
573	0345404319
1695	0671721887
1213	0671682830
186	0688086888
186	0312864663
5232	0312864663
3358	0812510488
5233	0345441494
5234	0609609017
2928	2253041939
5235	2020326450
5236	0671015583
5237	0140248943
5238	1894770099
5239	1894770099
5240	0571057063
2910	0670887315
905	0425098451
3642	0804105138
5241	0671664921
5242	0938665650
1163	0553572245
1386	0373834756
5243	0373834756
5244	0373834756
4199	0786885912
5245	0307101479
150	0061000299
912	0380731207
5246	1550130684
5247	0471142425
4314	0440413281
4767	0345432479
5095	0446609560
1731	0449912108
5248	0531150011
462	067940712X
5249	1896300421
222	188259312X
1225	0609810030
1492	0670894699
5250	0452283086
2989	0553573292
5251	0553573292
5252	0448168278
5253	0679810528
5254	0679810528
150	0061000035
1724	038081093X
198	2910188132
5255	0684867974
577	0060924349
5256	0373289170
742	0671627759
230	0440225116
742	0316171638
230	0440214009
5257	342312203X
350	3257211945
5258	3257211945
1000	3499156717
5259	3499156717
220	3442448387
2486	3257231008
2486	0330346261
5260	0671743481
3077	067187876X
273	0140320431
5015	0140320431
5261	0743471520
1179	044166251X
5262	0713724048
5263	0006727492
1754	0440999197
5264	0471062189
5265	0471062189
5266	0375758453
5267	0843950552
3661	0553560719
141	0451168615
5268	0028617363
1964	0886779146
5269	0886779146
2512	0886779146
1365	0385334206
1814	0671027492
1815	0671027492
948	1853260010
4763	0449220605
5270	0553379267
56	1853260002
1518	1853260614
1327	0553560735
1814	0671027506
1815	0671027506
1814	0671024345
1815	0671024345
5271	0345384229
5272	0345384229
4793	0345384229
579	0449006883
4709	0060952822
5273	0553106651
5274	0671025538
92	0345413997
1304	1853260444
1304	1853260770
3862	0312863853
5275	0312863853
5276	0671026291
59	0425099334
5277	3442541425
2603	3442541425
148	067972205X
5278	067972205X
2006	0446912069
5279	0802112803
4189	0399135847
5280	0813517508
2149	067978148X
5281	0871135701
5282	1551667479
3224	0671027115
5283	0671785141
5284	006000777X
76	0671891650
5285	0671891650
217	0060391022
5286	1577330080
3923	0786711035
5287	0618263276
141	0684853507
5288	0385492235
2632	0761516735
5289	0060931353
5290	0345407083
5291	1570671222
5292	080213338X
5293	0722513585
5294	0385488947
5295	0446522422
5296	0446522384
5297	0345380673
5298	0446524182
552	0670865796
5299	0525241604
5300	0399146296
5301	031230238X
5302	0312859589
5303	0802139566
5304	0805042156
5305	155870275X
639	006019295X
422	0385484003
487	0060185716
5306	0517163128
5307	0671521004
5308	1401300065
487	0061031542
5309	0618197338
1986	0618197338
2181	0399237232
128	0316603570
736	0316603570
3433	0312318898
1431	0312289723
5310	0671659154
1093	0553801945
5311	0811828301
943	0765347156
5312	0740713949
5313	0836269195
5314	0836269195
249	0060745908
1012	0425192725
1093	0553579525
484	0380792745
487	0688167829
943	0812517024
182	0399146652
5315	006056198X
972	0553573985
2370	0312065647
2231	0312065647
5316	0312065647
2543	0671578448
5317	0671042831
4500	0312199406
3393	0393046974
5318	0312968884
2392	0756401356
866	0671656155
5319	0968288308
759	0808514121
5320	0345450698
81	0375412530
5321	0969799152
5322	0969799152
5323	0969799152
5324	0969799152
5325	0696218364
1096	0787123730
1678	1565115430
5326	1565115430
5327	1565115430
5328	1565115430
1098	1574533525
5329	0140285679
5330	0824518977
3078	0553569031
151	1558008764
3222	0553472704
5331	0553472704
1394	1559273909
5332	1559273909
153	1402511787
5333	1402511787
5334	0671779664
5335	0671779664
222	0804114609
5336	0743249275
5337	0743249275
222	0345438825
205	0380868768
144	039915079X
5338	0670894508
5339	0312983743
552	069452526X
552	069452526X
232	0385729340
3290	0517122707
4813	0679463135
5340	0375508716
5341	089281859X
2558	075284332X
5342	9724115380
5343	0451450523
5344	0752801716
558	0330331973
5345	0006510019
5345	058621089X
5346	0864423705
5347	4770016964
5348	4770016964
1531	0586045449
5349	0586200967
5350	0441132448
904	0553212427
904	0553212419
308	0553577778
5351	0671037307
5351	0671037293
5351	0671037285
1431	031298328X
3398	031298328X
130	0451205626
2822	0380802937
2588	0446606456
236	0449223043
236	0553284118
2822	0380802929
373	0446364622
137	0140060898
1753	0671737791
1574	0684826127
577	0060920335
4691	0345423135
2403	1556613105
1490	0373483937
733	0142002585
5068	0142002585
5352	0425068145
5353	0891079149
5354	068482440X
3158	0373484488
1490	0373484488
5355	0373484488
5356	0764220314
5357	0684800993
570	0451082028
5358	0802726224
5359	0156002078
5360	0764223666
5361	156476706X
5362	0800757181
5080	1556618662
915	0891073906
5363	187895105X
368	0373218125
484	0380728133
5364	1586420429
219	0060932147
224	0375724389
539	0375422412
5080	0764223291
81	0449003981
494	037570924X
5365	0812930088
5366	0812930088
3457	0345435168
5367	0786886323
4100	0747541604
5368	0840775717
1866	0061009482
551	0380730847
4576	0373243820
5369	0373164394
5370	0345441265
303	1573227528
5371	038078954X
2822	0380819635
63	0440221595
5372	0316782475
1936	0525947299
5373	0140115773
5374	0060198184
5375	0878332928
3332	0525947736
366	0804119430
5376	0618118810
2996	0618118810
329	0449906515
1281	0671038443
5377	0786884649
5377	0786865539
1980	0553263811
1745	1857988884
5378	0747256675
3158	0380767643
954	0440222656
3971	0380569035
3158	0380767635
5379	0380711982
1944	0380711982
5380	0312904568
4124	0452282063
5381	0192833170
5382	0192833170
1271	0140189351
1231	0140189351
5383	0671622021
3085	0486289990
5384	0525468633
4519	0441000150
605	0671878662
821	0070064547
5385	0897331222
5386	1557736022
251	044022392X
4731	0446605913
376	0553254642
216	0553213806
5387	0553213806
500	0451410025
246	0804118558
5388	0380808641
5386	1557735417
5125	0385722109
5389	1931166196
5390	0947782753
573	0679433015
573	0394587863
5391	0517150646
2778	0440136482
2779	0440136482
5392	0440136482
5393	0867163968
5394	0867163968
5395	0867163968
5396	0883781042
5397	0913866156
5398	0094717907
5399	1887161120
5399	0385188579
5399	0451196805
5399	0385132786
5399	0671632949
5400	0767901576
5401	0316899984
5402	3423130180
5403	0671820478
5404	0843947888
411	0385471106
1678	014029628X
5405	3473581534
5406	3473581534
5407	3473581534
964	0590425919
5408	0394719557
5409	0441478123
5410	006019393X
1213	0743428668
160	1568650426
5411	1571742859
5412	3462030426
5412	3462030426
289	3596125723
891	006097141X
5413	0380974487
198	325706277X
199	325706277X
5414	0517703491
159	0739412930
5415	0739413279
108	0821749889
5416	0373970196
5417	0553563734
1195	0515129224
1195	0671676237
1115	0553801813
2005	0380016974
5418	0380809087
5419	0609805509
3997	0886778158
3997	0886778166
4454	0671025945
5420	0441009077
5421	0375509089
2167	0449005844
553	044922046X
2200	0671877836
2200	0671876813
1117	0441090435
1536	0425181685
1695	0743435583
1195	0515130923
5422	055357762X
2275	0380802325
5423	0425173356
553	0553572040
2200	0671721631
1536	0345435273
2005	0380814803
5424	0399149678
5425	0671035460
3114	0778320286
3464	0451212169
1753	0671871005
3114	0373218877
5426	0755308530
5427	0451188713
5428	0974087203
63	0316095133
5429	1573221597
5430	1573221597
261	0064472272
5431	0440224748
5432	3492229352
5433	0140446745
5434	0140446745
5435	0140446745
5436	0486285537
3607	0805210555
5437	0805210555
1731	0805210555
5438	0451628047
5439	0451628047
283	0689839618
5440	0689839618
1158	0670878073
5441	0440114330
2302	0061059323
5442	0061059323
5443	0764228943
5444	0764228943
5080	0764228072
531	0515128600
457	0553583980
368	0515121843
5445	0553560220
5446	3423130148
1178	0312872372
5447	0071364498
5448	0071364498
914	0486292568
5449	0312952716
5450	0446357928
5451	0375714529
334	0451527712
5452	0451527712
5453	1565049489
5454	0486270734
5455	1888054069
5456	087542001X
5457	0671474308
5458	0345432223
5459	0876544766
5460	019283097X
5461	019283097X
5462	0831705183
56	0451525892
281	0451525892
5463	0446391360
4709	0060965819
5464	0385044011
5465	0451520955
5466	0446373559
5467	0883657147
2712	0671039415
5468	0156612062
5469	0156612062
5470	0156612062
5471	0517692007
5472	0679603301
1202	0312130279
5473	0847813754
5474	0140441034
5475	0140441034
1596	0140443215
5475	0140443215
5476	0140443215
4353	0871567865
5477	0871567865
5478	0375501517
5479	0679410341
144	0399147837
5480	0399147837
187	0553354779
2180	051511331X
1012	0399147195
1431	0312265840
60	0743206029
2248	038080025X
368	0515136263
5481	0425157784
5107	0553579312
345	0380725827
345	0380728265
60	0684835959
5482	0786884592
5483	0786884592
5484	0312958358
134	0316780375
126	0446611948
5485	067151699X
5486	0452280958
5487	078601525X
141	0452279607
141	0670272663
141	0670451932
1995	0849911788
558	0333568745
2655	067943612X
141	0743436210
5488	0061098280
5489	0061098280
1936	0440236738
5490	0449902803
5491	0399138250
2967	0804105820
1874	0671864416
5492	0671864416
5493	0671864416
5494	0553370715
5495	0201101904
5496	0671536214
5497	0440224721
174	0446604844
130	0061044490
1882	0451204514
5497	0440220696
5498	0449230643
5499	0380564998
5500	0671570072
1040	0880382651
5501	0880382651
5502	0802730981
1195	1551665557
970	1551668610
551	0380817691
564	0553582526
1210	0684859734
2768	0345426037
2767	0671887971
5503	0345401964
1752	0312983387
5504	055337396X
5505	006104055X
114	0451173139
61	0671038567
1627	0451152190
179	0141000198
1394	067976268X
5506	0425188213
2574	0425192121
5507	0451184785
553	055309999X
55	0380804743
5508	0679734163
1870	006000469X
553	0553578316
55	0380770334
497	0743225325
5509	0446365386
5510	0804111634
5510	0804111626
5511	1930722109
881	055321330X
1083	055321330X
5512	006091341X
127	0446519804
127	0446527017
336	0399148450
2078	0451201515
2080	0451201515
988	0671727796
5513	0440194253
1325	0446523372
1326	0446523372
5514	0743456378
3258	0439043999
3259	0439043999
5515	0439043999
3258	0590481150
3259	0590481150
5516	0590481150
2598	0812504798
5517	0440009782
5518	1565540387
5519	0440229464
5520	0064440257
5521	0064440257
255	0061020702
5522	0425130223
141	0451161351
255	0061057649
59	0425100650
5523	0689845936
5524	0440202086
5525	0140060324
5526	0091841844
5527	190085032X
5528	190085032X
1354	0440509238
368	0373218036
2927	2070725804
5529	0349113858
2530	0671047329
5530	0451451155
5530	0061056219
5530	0451453328
5530	0451451384
5530	0451451562
5530	0451451805
5531	0399217797
5532	0785812245
5533	0785812245
5534	1558747575
5535	0395311292
5536	034542705X
5537	0312860374
2005	0380762595
2005	0380774933
3778	0440202507
1195	0515131741
1195	0515136182
1792	0515136948
2168	0451206428
2822	0380790890
1091	0743477081
913	0380752131
582	0345388593
3778	044020254X
2167	0515135453
1358	0380812037
1115	0553581872
5538	0380818647
3749	0553583395
1115	055358619X
531	0515125628
2746	0553565249
159	055357695X
1195	0671019619
1195	0446363731
1195	0671019651
1195	0671523074
1627	0553572326
2986	0061059838
5539	0061059838
5540	0061059838
61	0425172546
5541	074347628X
1115	0553586181
742	0061094609
5542	0486273776
5543	0931432901
5544	0060256257
832	0060256257
688	0679427279
5545	055357809X
2912	0380711524
5546	0553261509
373	0446341991
2467	0140113428
5547	0821713000
938	006101009X
938	0061092533
5548	0449211886
1427	0590466194
5549	0811827631
987	0140068767
1264	0553278398
1264	0345308980
141	0743235150
5550	2867448999
1551	0515104191
1890	0441885691
5551	0451628039
759	0140177396
5552	1570624380
56	0760700435
5553	048627084X
5554	048627084X
5555	0802713823
5556	051718608X
5557	051718608X
1976	0486278166
56	0140373373
5558	0140373373
400	0486408787
180	0486408787
552	0451186923
141	0451184114
483	0446356573
1839	155166545X
1012	0553280341
1012	0553280368
573	067942573X
3862	0812570944
1952	078688939X
141	0451176464
5559	0671894455
141	0451186362
5560	1570431108
5561	1570431108
5562	0451405692
128	0446607657
5110	0446611662
5563	0140067841
5564	1878379992
5565	0892811706
5566	0684150700
5567	0517463008
2281	081120457X
5568	081120457X
5569	0395120985
5570	0910395039
2125	0312901437
396	0553212923
5571	0553212923
5572	0553212923
39	0345354613
5573	0967231434
127	0553104039
5574	038532748X
1233	0380713802
56	0140430725
5575	0140430725
5576	0345356640
3077	0812513401
5577	0940685590
4914	0898159318
5578	0671319825
5579	0451456491
5579	0451450957
5579	0451454359
2306	067187747X
1185	0441569595
5580	0843948302
5581	1573229105
3124	0375505148
4285	0345291409
144	0425147363
875	0425147363
3406	0425147363
5582	0671731424
202	034068948X
685	0449238083
5583	0747204233
489	0385333919
535	0449001245
329	0449001245
5584	0449001245
1095	0061099570
5585	0061099570
5586	0936552034
5587	0375750002
2693	0425165582
1336	0380820293
1264	0451141296
2512	0451141296
5588	0451141296
5589	0312980205
970	0743467345
797	0679889175
797	0679801111
5590	0871236575
5591	1410729435
177	0395775396
5592	0743434021
5593	0440164125
5594	0515116297
1497	0812550765
5595	0888011091
5596	0425183653
5597	0373765703
3466	037369167X
5598	0373250134
2586	0446363162
3468	0373153279
1490	0373153260
5599	0345375556
2700	1573221082
3085	068480154X
56	0140430059
5600	0140430059
1627	0553569619
5601	0770104274
5602	0451172825
128	0446613843
736	0446613843
117	0679436448
300	0553580930
5603	1558216847
5604	0590313185
5605	0590313185
5606	0590313185
5607	0590462253
5608	0590462253
1281	0671024094
5609	1565070054
5609	1565070461
5610	1556618646
5443	1556618646
5610	1556618638
5443	1556618638
5610	155661862X
5443	155661862X
5609	0890819696
5609	1565071298
5611	1556618409
5611	1556618395
5612	0849942357
5612	0849937221
5612	0849917069
5612	0849917050
5613	0373691580
1004	0385249683
5614	0060975849
3258	059043411X
3259	059043411X
3790	0439172187
5615	0590978802
4221	0439051630
5616	0439051630
5617	0439160200
5618	0439160219
5619	0439160219
5620	068482292X
5621	0393308189
5622	0446676136
5623	0446676136
5624	0345394658
5624	0345301110
5625	068485287X
2668	0140450181
5626	0140450181
2668	014045022X
5626	014045022X
5627	014045022X
1431	0312980140
402	0553211951
273	0141301155
89	0525934960
2571	0140189645
5628	0140189645
5629	0877790388
5630	0771065175
396	0451521293
1009	0385324138
5631	0679436332
282	0452277507
5632	0452277507
5633	0764222295
5590	0764222295
2723	0140327738
5634	0140367624
5635	0140367624
5634	0140367462
5636	0140367462
5590	0764221396
5590	076422400X
5590	0764225553
5633	0764222473
5590	0764222473
5633	0764221760
5590	0764221760
1009	044022425X
5590	0764221612
5590	0764221566
1009	0440217563
1009	0385319959
5637	0773674187
5638	0773674187
5590	1556619510
174	0446611778
2452	1853260363
5639	0006374093
1083	0374525188
2343	0749385359
3607	0099428644
2595	0349111367
5640	0747273146
5641	034910901X
5642	0330244078
5643	0571216420
5644	0312974620
5645	0312974620
5646	0304357278
5647	0471293334
5648	0471293334
5649	1842223739
5650	0714530387
5651	0679735291
5652	0140250328
5653	1591092744
2804	3442540356
5654	0671447483
5655	0671447483
219	2070741354
136	0345385977
5656	0373441762
5657	0373441800
5598	0373250479
107	0312303467
5658	0671693190
217	0670891509
5659	0312988915
517	0312988915
1098	014023313X
5660	097213011X
5661	097213011X
562	0425141233
1319	0812966813
1243	0671016776
5662	0923059008
1029	0373250428
475	0345470621
5663	0060522259
1729	0312205961
4434	0743418700
1729	0399143564
1729	0399144684
4434	0425185508
4434	0140230270
5664	0140266925
1936	0525947914
1627	0345452593
17	0757300421
18	0757300421
5665	0757300421
5666	0757300421
5667	076791404X
5668	0060586125
5669	0440220432
136	0446326062
2026	0671733613
1936	0440225442
5670	0575403306
5671	0375759093
5672	0590137859
910	0590137859
5673	0590137859
5674	0786845384
5675	0786845406
5676	0064442055
5677	0064442055
5676	0064440192
5678	0064440192
2240	0590470051
2712	0553480545
4679	0590417363
4415	0590442481
2238	0590440829
1193	0671879464
2712	0553484001
1964	0590373986
1193	0671879510
2712	0553480553
2712	055348284X
2238	0590482289
2712	0553482122
5676	0380716984
5679	0380716984
273	0590136011
274	0590136011
5680	0590426931
617	0590426818
617	0590426869
5681	0590426869
5682	0590426850
5681	0590426850
617	0590426877
5683	0590426877
5050	0590426885
617	0590426796
595	0380732726
616	0380732726
595	0380709562
616	0380709562
595	0380709600
5684	0380709600
595	038070952X
616	038070952X
595	0380709236
616	0380709236
1193	0671955128
1193	0743437616
5685	0743437616
1193	0743437675
5686	0743437675
1193	0671001205
1193	0743406648
1193	0743437470
5685	0743437470
905	0440158613
5687	0061052493
5688	0142000396
5689	0679730346
4603	0684815028
5690	0684815028
5691	0312204264
5692	0312984863
5693	0373261136
3605	0517573199
621	0060275103
1450	0679752455
5694	0525947345
5695	006001203X
5166	0375713344
2939	0805060227
5696	0890878897
5697	0890878897
5698	0091834171
4029	0451174291
5699	0451174291
1400	3596200261
5700	3596200261
5701	3518366467
5702	3129044019
5703	3404146298
813	0140293450
5704	1891480030
457	055311073X
81	037540256X
542	0440207622
5705	0671004654
5706	034543630X
1213	0671759329
2180	0399142495
542	0385306059
5404	0843951044
3281	0743253973
5707	1930603401
5708	0971614504
3447	006000780X
5404	0450057062
5404	0747247838
5709	0972930949
5404	0843951842
5710	0843953837
1614	042519549X
81	1400042070
3462	067084327X
1614	0425193942
3457	0375506039
3457	0345435028
1753	0345453816
809	0345464958
344	0743412753
457	0553583956
5711	0446612804
5712	0618109617
5713	1401300316
5704	1889186287
5704	1881475735
5714	1881475735
5715	0972085920
5716	0972085920
5704	1889186228
5717	1892950103
1213	0671729411
5718	950028359X
4668	043912042X
3540	9722100262
582	0060177225
5719	9505112033
5720	9875500534
5438	9875500046
5720	9875500526
2010	0425128458
1627	0553568701
5721	1569471231
5722	1889199036
5723	0345442938
5724	0531058379
905	0425129616
5725	1856352498
483	0688162827
489	0060083948
5726	0679892206
5727	0679892206
5728	1590521439
4517	158660970X
5729	0152024999
566	0849942845
5730	158567074X
1408	2070360024
5731	0451184025
3607	0553213695
5732	0553213695
5733	0140089373
5734	0140291946
5735	0921149611
400	0460873598
5736	0889223394
5737	0138199051
5738	0771021461
1208	0446344109
991	074320395X
5184	0452008999
134	0316788228
5739	0415902029
5740	0920057861
5741	0774803436
5742	0774803436
5743	0774803436
5744	1550170732
5745	013116757X
5746	0176035400
453	0192815326
5747	0192815326
5748	0192815326
5749	0948984031
5432	014002476X
5750	155861009X
5751	155861009X
5752	0671740288
5753	0951426133
5754	0704339838
1045	0375421815
282	0451519841
1801	0451519841
900	0451519841
5755	0889222371
1513	006091307X
5756	0140067779
426	0553211714
483	0440160677
5757	0451158962
582	0061095869
582	0345345738
5758	1859671438
5759	0870407570
1890	0441172717
5760	0751510785
93	0375803483
5761	0375803483
5762	0060956453
5763	0971400415
820	0374266441
2198	0374266441
5764	0452283876
5765	0375506292
2712	0553156691
2712	0553156810
5766	0553156950
2712	0553156950
2712	0553157159
2712	0553156888
2712	0553156357
2712	0553156535
2712	0553157272
2712	0553156241
2712	0553156284
2712	0553156098
2712	0553157078
2712	0553156411
2712	0553155881
2712	0553156063
2712	0553156632
2712	0553484346
5767	0060961023
5768	0060961023
5769	0385134444
5770	0385134444
5771	0446342963
5772	0446342963
5773	0023672609
5774	1567615325
5775	0451410327
131	0553569902
3749	0553574116
1875	3442413508
1920	3442413508
711	0385479484
847	3257234015
5776	3257234015
5777	0030914566
5778	0425185796
5779	087923573X
5780	1573223328
3911	0399142614
5781	0375703128
1703	0553232320
5782	0440318688
1531	0345314980
5783	3455042457
5097	0380811812
5784	0452267110
5785	0451187261
3590	0425068293
3590	0553295233
5786	0743246071
141	0743417682
5787	0385507593
141	0345441036
579	0345441036
5788	0345366700
5788	0441470017
5788	0441046371
4654	0553575708
5789	0812542843
1185	0553281747
5790	1572971967
5791	1572971967
5792	1565049314
5793	1565049314
872	006109398X
4337	156947012X
2305	0312867549
1696	157322202X
5794	0879516283
3971	0879516283
5795	0879516283
1897	0812571339
573	037541200X
5796	0380732033
5797	0553278274
564	0553571885
273	014034294X
274	014034294X
5798	192883244X
5799	0934641641
5800	0934641641
5801	0934641641
5802	1851820442
5803	0446671444
5804	0446671444
595	0440717949
5805	0140502343
5806	0140502343
5807	0590478346
5808	0440474655
5809	0806968532
4332	0385318413
5810	1569873291
5811	1569870381
592	030701035X
5812	030701035X
3258	0439327660
5813	0439327660
5814	0439327660
5815	0439327660
5816	1885221665
5817	006441082X
5818	0590189344
4219	0590189344
5819	1561791334
5820	0553225413
5821	0451188586
5822	0451188586
5823	1561568805
4397	043921064X
1415	0717289079
5824	0842341137
5825	0439057469
5826	0439057469
5827	0590425587
5828	0440402921
1430	0316142336
5829	0310202639
5829	0310495512
5830	1889733008
5831	1889733008
5832	0440406943
5833	0440406943
5834	1856975770
5835	1568222033
5836	9531530319
5837	1567186483
5838	0738841943
5839	0738841943
5840	0806512687
5841	0806512687
4194	0875420486
462	0385333137
59	034538430X
615	0553576801
3398	1551668637
5019	0060169281
4190	1551666952
368	0553285785
368	0373484410
5842	0064405877
5843	0064405877
5844	0060009640
2693	0060182970
712	0399144897
3158	0061031089
5845	0312890273
1325	0446608378
1326	0446608378
435	0449001962
5846	074321269X
542	0385323921
3240	1551668440
5847	0446518700
5848	0451201906
5849	0812555058
5850	0441005543
5851	0312956681
5852	0373262736
4390	155166836X
1561	0451193288
131	0553578022
1012	0449219364
5853	1842328506
5854	0446516279
3158	0380775832
549	0440215900
3158	0380818760
1318	0446361836
3614	0517549069
4592	1567187277
3896	0373272359
1318	0446605883
5855	1567181562
759	0140187405
5856	0140187405
3884	0893753971
904	1853260584
5499	0590434985
175	0671739670
5857	0843953101
5858	0345308484
5859	0393307069
3068	0380789140
5860	0451453824
905	0440186927
56	0679783261
462	0679783261
5861	0375806717
5862	0515137057
5786	0743227441
5863	0670877999
4473	0312986289
5864	0812570901
1281	0671024108
5706	0345433491
5865	0671793888
5866	0679769447
3224	0671535455
17	1558743316
18	1558743316
1865	0345381432
5867	089919513X
5868	089919513X
5869	043919105X
5870	043919105X
5871	0553375067
350	0671452177
5872	0451143426
300	0553275976
2125	0553122509
1158	0140092323
5873	0441779131
432	0345387813
5874	0345387813
5875	1562927736
5876	0553293885
5877	0671795171
5878	0449702472
4618	0553564404
5879	0441873308
912	0812512421
5880	0553209833
5881	0553209833
1163	0553562398
1163	0553287532
905	0312979509
5882	0312979509
5883	0060199296
1568	0060199296
5884	1885365012
2887	0931580781
5885	0440214602
2977	0425191583
3748	0061097942
678	0449207145
5605	0380704900
759	0553278363
3085	0684717603
5886	0671666401
79	0671434225
18	0609609491
116	0609609491
24	3453136411
1282	0671742949
131	0553582127
712	0425169685
2042	0425132625
5497	0440225817
1703	0312982615
2625	0312982615
5514	0743456394
5887	0312270712
5888	0060163283
5889	0060163283
5890	0061091847
553	0553578308
5891	0393300498
553	0553578359
5892	0671529986
5893	1594570841
216	1853260061
1754	0440901588
938	0425146421
1495	1551666235
5894	0553281143
951	068419337X
432	0345305779
5895	0684827123
2005	0380792028
629	0821770195
3614	0517593343
5896	0969522908
2403	0842357424
531	051513225X
3995	0886773490
531	0515129933
531	051512088X
432	0345387805
5874	0345387805
2986	0345316002
5897	0345316002
5874	0441003583
5898	0441005195
5898	0441004326
5898	0441005055
5899	0590034871
217	0425179648
5900	9070066882
1772	0553262807
1227	0679420916
5901	0895948028
5902	0446515612
5903	1569247137
5904	1569247137
5905	0671657860
5906	0515103292
5907	0060956283
5908	3596142172
5909	3596142172
5910	3404142942
3692	3453160789
5186	3453162358
5911	3257230044
3960	3257230044
553	354824971X
1299	345315178X
5912	3442727103
5913	3442727103
5914	344272144X
5915	3596147832
5916	3596147832
5917	3404139968
631	3453196643
5918	3442351472
5918	3442351472
5918	3442435285
5918	3442435285
5919	3442435285
5918	3442431379
5918	3442431379
174	3404143485
5920	3404143485
5921	3596223946
5918	3547717655
1208	3446200487
2175	3446200487
284	3446201882
5922	3446201882
5923	0759901260
1408	0679764003
2660	0812550609
5007	1560760516
5008	1560760516
5924	1560760516
5925	156076113X
5924	156076113X
573	0345422406
5926	0312194560
4908	0553570951
2984	0451121082
597	0140345353
1091	0671644475
2165	0373122659
5927	037329221X
3466	0373259891
5928	0373122691
1387	0373122675
912	0812507274
5929	0070506728
5930	0070506728
5931	0070506728
5932	0525932593
5933	0525932593
5934	0810913763
5935	0810913763
5936	0865470561
5937	0688159141
1072	039449461X
5938	0449908615
5939	0963440349
5940	0312045875
4399	0312045875
5941	0671769316
5942	0671769316
5943	0671769316
5944	0806515015
5945	0767900936
5946	0767900936
5945	0060965991
5946	0060965991
5947	0060965991
5948	1559581719
414	0553213938
2270	1551668122
5949	0345444078
5950	0802137040
5951	0802137040
820	1860461670
5952	0375410198
5953	0375410198
117	0375700153
141	0451190548
1243	0671553046
5880	0553232940
2713	059010683X
1166	043942089X
1167	043942089X
5954	0684849224
5955	0006392466
5956	0452283825
